pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
Human T-cell leukemia virus 1 infection,leukem,ANAPC1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000153107
Human T-cell leukemia virus 1 infection,leukem,SLC25A5,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000005022
Human T-cell leukemia virus 1 infection,leukem,ANAPC2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000176248
Human T-cell leukemia virus 1 infection,leukem,ITGB2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000160255
Human T-cell leukemia virus 1 infection,leukem,VAC14,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000103043
Human T-cell leukemia virus 1 infection,leukem,SRF,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000112658
Human T-cell leukemia virus 1 infection,leukem,PTEN,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000171862
Human T-cell leukemia virus 1 infection,leukem,PIK3CD,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000171608
Human T-cell leukemia virus 1 infection,leukem,ITGAL,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000005844
Human T-cell leukemia virus 1 infection,leukem,POLB,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000070501
Human T-cell leukemia virus 1 infection,leukem,MAPK9,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000050748
Human T-cell leukemia virus 1 infection,leukem,MAPK8,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000107643
Human T-cell leukemia virus 1 infection,leukem,MAPK3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000102882
Human T-cell leukemia virus 1 infection,leukem,MAPK1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100030
Human T-cell leukemia virus 1 infection,leukem,BUB3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000154473
Hypercalcemia (HP:0003072),hypercalcemia,PDGFRB,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000113721
Hypercalcemia (HP:0003072),hypercalcemia,CDKN2C,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000123080
Hypercalcemia (HP:0003072),hypercalcemia,CASR,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000036828
Hypercalcemia (HP:0003072),hypercalcemia,LIMK1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000106683
Hypercalcemia (HP:0003072),hypercalcemia,RFC2,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000049541
Hypercalcemia (HP:0003072),hypercalcemia,CDKN2B,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000147883
Hypercalcemia (HP:0003072),hypercalcemia,SDHD,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000204370
Hypercalcemia (HP:0003072),hypercalcemia,BAZ1B,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000009954
Hypercalcemia (HP:0003072),hypercalcemia,SDHB,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000117118
Hypercalcemia (HP:0003072),hypercalcemia,CLIP2,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000106665
Hypercalcemia (HP:0003072),hypercalcemia,TBL2,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000106638
Hypercalcemia (HP:0003072),hypercalcemia,CYP24A1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000019186
Hypercalcemia (HP:0003072),hypercalcemia,ALPL,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000162551
Hypercalcemia (HP:0003072),hypercalcemia,GTF2IRD1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000006704
Hypercalcemia (HP:0003072),hypercalcemia,GTF2I,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000263001
Hypercalcemia (HP:0003072),hypercalcemia,NOTCH3,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000074181
Hypercalcemia (HP:0003072),hypercalcemia,RET,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000165731
Hypercalcemia (HP:0003072),hypercalcemia,CDKN1B,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000111276
Hypercalcemia (HP:0003072),hypercalcemia,CDKN1C,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000129757
Hypercalcemia (HP:0003072),hypercalcemia,CDKN1A,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000124762
Hypercalcemia (HP:0003072),hypercalcemia,ELN,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000049540
Hypercalcemia (HP:0003072),hypercalcemia,PTH1R,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000160801
Hypercalcemia (HP:0003072),hypercalcemia,CDC73,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000134371
Hypercalcemia (HP:0003072),hypercalcemia,GNA11,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000088256
Hypercalcemia (HP:0003072),hypercalcemia,COL10A1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000123500
Hypercalcemia (HP:0003072),hypercalcemia,VHL,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000134086
Hypercalcemia (HP:0003072),hypercalcemia,AP2S1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000042753
Hypercalcemia (HP:0003072),hypercalcemia,KIF1B,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000054523
Hypercalcemia (HP:0003072),hypercalcemia,MEN1,Human_Phenotype_Ontology,HP_0003072,Hypercalcemia,['EFO_0000651'],ENSG00000133895
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,ANXA2,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000182718
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,SERPINC1,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000117601
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,MTHFR,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000177000
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,MTR,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000116984
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,PLAT,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000104368
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,PLG,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000122194
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,F3,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000117525
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,TYMS,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000176890
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,DHFR,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000228716
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,PROC,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000115718
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,CBS,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000160200
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,THBD,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000178726
Hyperhomocysteinemia Induced Thrombophilia,thrombophil,MTHFD1,Elsevier_Pathway_Collection,EFO_0009315,thrombophilia,['EFO_0005803'],ENSG00000100714
Hyperphosphatemia (HP:0002905),hyperphosphatemi,KL,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000133116
Hyperphosphatemia (HP:0002905),hyperphosphatemi,GNAS-AS1,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000235590
Hyperphosphatemia (HP:0002905),hyperphosphatemi,GCM2,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000124827
Hyperphosphatemia (HP:0002905),hyperphosphatemi,STX16,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000124222
Hyperphosphatemia (HP:0002905),hyperphosphatemi,PTH,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000152266
Hyperphosphatemia (HP:0002905),hyperphosphatemi,CASR,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000036828
Hyperphosphatemia (HP:0002905),hyperphosphatemi,PGAP2,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000148985
Hyperphosphatemia (HP:0002905),hyperphosphatemi,RYR1,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000196218
Hyperphosphatemia (HP:0002905),hyperphosphatemi,GALNT3,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000115339
Hyperphosphatemia (HP:0002905),hyperphosphatemi,TBCE,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000284770
Hyperphosphatemia (HP:0002905),hyperphosphatemi,TNFRSF11B,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000164761
Hyperphosphatemia (HP:0002905),hyperphosphatemi,GNA11,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000088256
Hyperphosphatemia (HP:0002905),hyperphosphatemi,GNAS,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000087460
Hyperphosphatemia (HP:0002905),hyperphosphatemi,FGF23,Human_Phenotype_Ontology,HP_0002905,Hyperphosphatemia,['EFO_0000651'],ENSG00000118972
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,ALAS2,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000158578
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,TMPRSS6,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000187045
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,ABCB7,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000131269
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,LCRB,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,HBB,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000244734
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,ATRX,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000085224
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,HBA1,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000206172
Hypochromic microcytic anemia (HP:0004840),hypochromic microcytic anemia,HBA2,Human_Phenotype_Ontology,HP_0004840,Hypochromic microcytic anemia,['EFO_0000651'],ENSG00000188536
Hypophosphatemia (HP:0002148),hypophosphatemia,SLC34A3,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000198569
Hypophosphatemia (HP:0002148),hypophosphatemia,VDR,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000111424
Hypophosphatemia (HP:0002148),hypophosphatemia,CASR,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000036828
Hypophosphatemia (HP:0002148),hypophosphatemia,ABCC6,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000091262
Hypophosphatemia (HP:0002148),hypophosphatemia,SLC34A1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000131183
Hypophosphatemia (HP:0002148),hypophosphatemia,OCRL,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000122126
Hypophosphatemia (HP:0002148),hypophosphatemia,CTNS,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000040531
Hypophosphatemia (HP:0002148),hypophosphatemia,FAH,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000103876
Hypophosphatemia (HP:0002148),hypophosphatemia,SLC9A3R1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],
Hypophosphatemia (HP:0002148),hypophosphatemia,CLCN7,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000103249
Hypophosphatemia (HP:0002148),hypophosphatemia,FAM111A,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000166801
Hypophosphatemia (HP:0002148),hypophosphatemia,CLCN5,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000171365
Hypophosphatemia (HP:0002148),hypophosphatemia,COL4A3,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000169031
Hypophosphatemia (HP:0002148),hypophosphatemia,FAM20C,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000177706
Hypophosphatemia (HP:0002148),hypophosphatemia,GNAS,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000087460
Hypophosphatemia (HP:0002148),hypophosphatemia,SUCLG1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000163541
Hypophosphatemia (HP:0002148),hypophosphatemia,KRAS,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000133703
Hypophosphatemia (HP:0002148),hypophosphatemia,ALDOB,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000136872
Hypophosphatemia (HP:0002148),hypophosphatemia,SLC2A2,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000163581
Hypophosphatemia (HP:0002148),hypophosphatemia,TCIRG1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000110719
Hypophosphatemia (HP:0002148),hypophosphatemia,DMP1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000152592
Hypophosphatemia (HP:0002148),hypophosphatemia,PTH1R,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000160801
Hypophosphatemia (HP:0002148),hypophosphatemia,INPPL1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000165458
Hypophosphatemia (HP:0002148),hypophosphatemia,SNX10,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000086300
Hypophosphatemia (HP:0002148),hypophosphatemia,PHEX,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000102174
Hypophosphatemia (HP:0002148),hypophosphatemia,CYP27B1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000111012
Hypophosphatemia (HP:0002148),hypophosphatemia,CYP2R1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000186104
Hypophosphatemia (HP:0002148),hypophosphatemia,ENPP1,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000197594
Hypophosphatemia (HP:0002148),hypophosphatemia,TNFSF11,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000120659
Hypophosphatemia (HP:0002148),hypophosphatemia,HRAS,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000174775
Hypophosphatemia (HP:0002148),hypophosphatemia,FGF23,Human_Phenotype_Ontology,HP_0002148,Hypophosphatemia,['EFO_0000651'],ENSG00000118972
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,GABRA2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000151834
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KLHL29,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000119771
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,GABRG1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000163285
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,TTC21B,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000123607
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,VRK2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000028116
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,THEMIS,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000172673
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,COPZ2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000005243
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,SP2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000167182
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,TRIM36,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000152503
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,SP6,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000189120
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,PRR15L,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000167183
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP21-1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000187005
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,NEMP2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000189362
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP21-2,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000187026
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,NFE2L1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000082641
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP21-3,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000231068
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,NAB1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000138386
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,STMND1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000230873
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,PTPRK,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000152894
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,ATAD2B,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000119778
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,GLS,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000115419
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP8-1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000183640
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP7-1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000274749
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,PCDH7,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000169851
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,PNPO,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000108439
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,SCN1A,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000144285
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,KRTAP11-1,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000182591
IDIOPATHIC GENERALIZED EPILEPSY,epilepsy,CDK5RAP3,Jensen_DISEASES_Experimental_2025,MONDO_0015650,epilepsy syndrome,['EFO_0000618'],ENSG00000108465
IL1 And Megakaryocytes In Obesity WP2865,obesity,F2R,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000181104
IL1 And Megakaryocytes In Obesity WP2865,obesity,IL1R1,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000115594
IL1 And Megakaryocytes In Obesity WP2865,obesity,F2,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000180210
IL1 And Megakaryocytes In Obesity WP2865,obesity,IL18,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000150782
IL1 And Megakaryocytes In Obesity WP2865,obesity,MMP9,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000100985
IL1 And Megakaryocytes In Obesity WP2865,obesity,PLA2G7,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000146070
IL1 And Megakaryocytes In Obesity WP2865,obesity,NFKB1,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000109320
IL1 And Megakaryocytes In Obesity WP2865,obesity,ICAM1,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000090339
IL1 And Megakaryocytes In Obesity WP2865,obesity,SELENBP1,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000143416
IL1 And Megakaryocytes In Obesity WP2865,obesity,TLR2,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000137462
IL1 And Megakaryocytes In Obesity WP2865,obesity,IL1B,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000125538
IL1 And Megakaryocytes In Obesity WP2865,obesity,MYD88,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000172936
IL1 And Megakaryocytes In Obesity WP2865,obesity,TLR1,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000174125
IL1 And Megakaryocytes In Obesity WP2865,obesity,PIK3CA,WikiPathways_2024_Human,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000121879
